results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_4.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	85.5312	1	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_4.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	82.0597	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_4.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	82.0597	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_51.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	97.6075	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_53.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	99.7034	1343	1345
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_58.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	94.3866	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_59.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	90.9807	3	3
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_5.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	99.6848	944	946
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_68.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	95.39	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_69.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	82.8471	2	8
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_9.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	96.4473	6	8
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_10.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	85.6611	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_11.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	85.1041	2	4
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_1.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	99.5165	1580	1581
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_1.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	81.963	897	1581
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_20.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	98.293	467	471
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_24.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	74.5686	1	3
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_26.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	99.6099	904	905
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_29.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	88.8751	2	7
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_2.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	99.5831	1582	1584
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_2.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	81.9999	875	1584
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_3.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	99.7163	993	995
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_47.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	99.8337	2257	2261
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_49.fa.gz	data/hmw_individual/C.neoformans_hifiasm.fasta	74.4103	1	3
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_4.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	99.6083	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_4.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	92.1987	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_4.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	91.3489	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_4.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	90.7658	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_4.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	85.5312	1	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_4.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	82.0597	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_4.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	82.0597	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_51.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	97.6075	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_53.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	99.7034	1343	1345
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_58.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	94.3866	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_59.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	90.9807	3	3
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_5.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	99.6848	944	946
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_68.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	95.39	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_69.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	82.8471	2	8
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.medaka1x.contig_9.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	96.4473	6	8
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_10.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	99.3215	1342	1345
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_11.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	99.3378	823	825
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_11.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	82.3194	528	825
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_12.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	97.5407	5	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_12.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	86.3926	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_12.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	85.9548	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_12.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	85.9548	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_12.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	77.0495	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_12.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	77.0495	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_12.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	77.0495	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_13.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.3795	193	193
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_14.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.8026	168	168
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_15.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.1676	318	318
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_16.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	98.2403	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_16.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	90.1052	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_16.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	90.1052	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_16.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	90.1052	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_16.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	84.315	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_16.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	83.682	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_16.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	83.682	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_18.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	97.6261	9	9
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_19.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.4003	3	3
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_1.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.706	547	552
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_21.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.5133	180	181
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_24.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	99.2635	12	12
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_2.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.3617	136	160
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_3.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.6924	721	721
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_5.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	99.5632	1581	1583
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_5.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	81.9643	893	1583
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_6.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	99.7346	946	947
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_7.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	99.5622	903	905
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_8.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	99.6737	990	995
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_9.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	99.3541	755	767
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_9.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	81.0508	372	767
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_10.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	99.7664	1343	1347
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_11.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	99.7848	824	826
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_11.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	82.5298	533	826
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_12.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	91.659	5	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_12.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	86.3171	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_12.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	85.879	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_12.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	85.879	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_12.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	76.9706	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_12.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	76.9706	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_12.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	76.9706	1	5
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_13.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	99.0683	191	192
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_14.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	99.2171	168	168
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_15.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.9062	317	317
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_16.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	93.7903	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_16.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	87.8907	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_16.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	86.5587	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_16.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	86.0265	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_16.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	80.1895	1	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_16.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	80.1895	1	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_16.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	79.0592	2	2
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_18.fa.gz	data/hmw_individual/S.cerevisiae_hifiasm.fasta	97.7573	9	9
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_19.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	97.9198	3	3
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_1.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	99.2185	551	552
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_21.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	99.1343	180	180
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_24.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.3852	12	12
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_2.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	98.9604	136	160
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_3.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	99.3147	720	720
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_5.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	99.9074	1581	1585
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_5.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	82.1285	926	1585
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_6.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	99.9505	947	948
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_7.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	99.8713	905	906
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_8.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	99.9263	995	997
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_9.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	99.7885	756	768
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_9.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	81.209	382	768
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_10.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	97.3197	7	10
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_10.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	92.8445	3	10
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_10.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	86.2324	5	10
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_11.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	97.8794	12	12
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_11.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	80.9159	8	12
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_12.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	97.5806	25	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_12.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	82.3441	21	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_13.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	96.4002	24	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_13.fa.gz	data/hmw_individual/B.subtilis_hifiasm.fasta	83.4564	9	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_13.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	83.2511	7	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_13.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	81.6195	6	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_14.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	94.5732	13	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_14.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	93.9863	12	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_14.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	79.9346	9	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_15.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	96.0453	25	25
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_16.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	96.5579	20	45
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_16.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	91.6617	18	45
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_16.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	87.3596	16	45
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_17.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	97.6271	3	3
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_18.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	97.5533	3	3
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_19.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	97.03	19	19
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_20.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	98.0386	6	6
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_21.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	96.949	9	9
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_27.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	98.4809	18	18
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_28.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	99.2827	1	1
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_29.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	98.7478	7	7
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_29.fa.gz	data/hmw_individual/L.monocytogenes_hifiasm.fasta	98.7478	7	7
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_2.fa.gz	data/hmw_individual/S.enterica_hifiasm.fasta	97.4152	6	11
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_2.fa.gz	data/hmw_individual/E.coli_hifiasm.fasta	80.4134	4	11
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_31.fa.gz	data/hmw_individual/S.aureus_hifiasm.fasta	97.2195	18	18
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_32.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	96.32	12	12
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_33.fa.gz	data/hmw_individual/P.aeruginosa_hifiasm.fasta	95.1261	10	10
results/bins/dna_r10.4.1_e8.2_400bps_fast@v4.0.0-10000.flye.contig_34.fa.gz	data/hmw_individual/E.faecalis_hifiasm.fasta	97.3124	108	108
